Fecha,Profundidad,Magnitud,Latitud X,Longitud Y,Region
2023-01-01,240,3.8,-21.998,-67.62,Potosí
2023-01-01,101,2.7,-20.465,-68.985,Región de Tarapacá
2023-01-01,86,2.7,-22.838,-68.821,Región de Antofagasta
2023-01-01,98,2.8,-20.16,-69.144,Región de Tarapacá
2023-01-01,149,3.8,-24.523,-68.002,Salta
2023-01-01,98,3.0,-32.919,-70.604,Región de Valparaíso
2023-01-01,92,3.9,-21.206,-69.046,Región de Tarapacá
2023-01-01,106,4.8,-22.992,-68.956,Región de Antofagasta
2023-01-01,54,2.5,-19.184,-70.093,Región de Tarapacá
2023-01-01,101,3.0,-20.893,-68.857,Región de Tarapacá
2023-01-01,97,2.5,-23.526,-68.729,Región de Antofagasta
2023-01-01,34,2.5,-24.379,-70.322,Región de Antofagasta
2023-01-01,90,2.5,-27.188,-69.99,Región de Atacama
2023-01-01,115,2.7,-21.856,-68.7,Región de Antofagasta
2023-01-01,64,2.5,-34.454,-71.311,Región del Libertador General Bernardo O'Higgins
2023-01-01,242,3.2,-24.254,-67.769,Salta
2023-01-01,40,2.6,-25.573,-70.903,
2023-01-01,25,2.5,-34.525,-72.25,
2023-01-01,112,3.2,-20.441,-69.037,Región de Tarapacá
2023-01-01,288,2.9,-24.175,-67.728,Región de Antofagasta
2023-01-01,42,2.6,-28.804,-71.339,Región de Atacama
2023-01-01,258,2.5,-23.541,-67.523,Región de Antofagasta
2023-01-02,105,3.2,-20.625,-68.92,Región de Tarapacá
2023-01-02,243,3.4,-23.587,-67.407,Región de Antofagasta
2023-01-02,129,2.9,-30.677,-69.598,San Juan
2023-01-02,22,2.9,-30.453,-71.518,Región de Coquimbo
2023-01-02,32,2.5,-30.44,-71.609,Región de Coquimbo
2023-01-02,33,3.9,-30.439,-71.636,Región de Coquimbo
2023-01-02,94,3.0,-35.343,-71.271,Región del Maule
2023-01-02,47,3.1,-33.551,-72.893,
2023-01-02,107,2.7,-21.111,-68.983,Región de Tarapacá
2023-01-02,45,2.7,-35.391,-71.956,Región del Maule
2023-01-02,37,3.4,-30.278,-71.733,
2023-01-02,29,2.9,-30.433,-71.634,Región de Coquimbo
2023-01-02,32,3.3,-30.461,-71.592,Región de Coquimbo
2023-01-02,91,3.2,-20.051,-69.201,Región de Tarapacá
2023-01-02,38,3.1,-36.943,-72.801,Región del Biobío
2023-01-02,200,3.6,-24.329,-67.345,Salta
2023-01-02,94,2.7,-19.939,-69.178,Región de Tarapacá
2023-01-02,116,3.2,-32.596,-70.159,Mendoza
2023-01-02,175,3.2,-21.127,-67.991,Potosí
2023-01-03,64,3.0,-29.841,-71.647,
2023-01-03,102,2.6,-22.717,-69.063,Región de Antofagasta
2023-01-03,85,2.6,-22.678,-68.822,Región de Antofagasta
2023-01-03,107,2.5,-20.923,-68.804,Región de Tarapacá
2023-01-03,103,2.5,-20.676,-68.887,Región de Tarapacá
2023-01-03,109,2.9,-21.294,-68.812,Región de Antofagasta
2023-01-03,78,2.7,-24.637,-69.493,Región de Antofagasta
2023-01-03,245,3.8,-23.97,-67.278,Salta
2023-01-03,48,3.3,-26.042,-70.659,
2023-01-03,32,3.3,-35.38,-73.336,
2023-01-03,24,2.9,-34.425,-72.414,
2023-01-03,109,3.4,-23.452,-68.585,Región de Antofagasta
2023-01-03,34,2.8,-35.804,-73.189,
2023-01-03,39,2.7,-29.515,-71.412,
2023-01-03,91,3.6,-18.332,-70.099,Región de Arica y Parinacota
2023-01-04,126,5.1,-19.182,-69.079,Región de Tarapacá
2023-01-04,44,4.0,-30.783,-71.415,Región de Coquimbo
2023-01-04,32,3.8,-30.419,-71.898,
2023-01-04,113,2.6,-31.546,-70.567,Región de Coquimbo
2023-01-04,30,3.1,-33.512,-72.995,
2023-01-04,105,4.5,-23.005,-68.948,Región de Antofagasta
2023-01-04,5,3.0,-22.981,-70.67,
2023-01-04,119,3.0,-21.203,-68.814,Región de Tarapacá
2023-01-04,83,2.5,-27.36,-70.407,Región de Atacama
2023-01-04,82,2.8,-18.911,-69.808,Región de Arica y Parinacota
2023-01-05,78,2.6,-18.937,-70.094,Región de Arica y Parinacota
2023-01-05,62,4.2,-32.7,-71.239,Región de Valparaíso
2023-01-05,120,3.4,-19.864,-68.929,Región de Tarapacá
2023-01-05,106,3.0,-20.944,-68.995,Región de Tarapacá
2023-01-05,109,2.6,-21.173,-68.933,Región de Tarapacá
2023-01-05,86,3.0,-20.811,-69.108,Región de Tarapacá
2023-01-05,112,2.6,-29.301,-70.074,Región de Atacama
2023-01-05,105,2.6,-35.324,-70.893,Región del Maule
2023-01-05,111,3.1,-23.973,-68.715,Región de Antofagasta
2023-01-05,52,4.3,-28.289,-70.905,Región de Atacama
2023-01-05,123,4.4,-22.911,-68.572,Región de Antofagasta
2023-01-05,110,2.7,-21.142,-68.622,Región de Antofagasta
2023-01-05,102,2.6,-20.837,-68.86,Región de Tarapacá
2023-01-05,10,2.7,-51.349,-72.244,Santa Cruz
2023-01-05,79,3.2,-30.122,-71.31,Región de Coquimbo
2023-01-05,36,3.0,-31.074,-71.634,Región de Coquimbo
2023-01-05,36,2.9,-42.768,-74.191,Región de Los Lagos
2023-01-06,107,3.0,-27.578,-69.066,Región de Atacama
2023-01-06,238,2.9,-22.097,-67.784,Potosí
2023-01-06,230,3.2,-24.14,-67.684,Región de Antofagasta
2023-01-06,87,2.5,-20.222,-69.164,Región de Tarapacá
2023-01-06,109,2.8,-23.292,-68.889,Región de Antofagasta
2023-01-06,114,2.7,-32.14,-70.287,San Juan
2023-01-06,104,2.9,-19.778,-69.262,Región de Tarapacá
2023-01-06,73,2.7,-21.917,-70.058,Región de Antofagasta
2023-01-06,98,2.8,-23.56,-68.951,Región de Antofagasta
2023-01-06,93,2.5,-23.526,-69.355,Región de Antofagasta
2023-01-06,87,3.2,-29.685,-70.294,Región de Coquimbo
2023-01-06,49,4.0,-34.226,-71.589,Región del Libertador General Bernardo O'Higgins
2023-01-06,52,2.8,-20.212,-70.084,Región de Tarapacá
2023-01-06,148,3.0,-22.877,-68.322,Región de Antofagasta
2023-01-06,135,3.0,-21.498,-68.498,Región de Antofagasta
2023-01-06,35,2.6,-33.328,-73.043,
2023-01-06,88,3.1,-36.741,-71.812,Región de Ñuble
2023-01-06,111,2.9,-18.689,-69.639,Región de Arica y Parinacota
2023-01-06,24,2.8,-30.508,-71.382,Región de Coquimbo
2023-01-06,242,4.4,-24.073,-67.61,Región de Antofagasta
2023-01-06,88,2.5,-21.494,-69.736,Región de Antofagasta
2023-01-06,53,2.9,-31.071,-71.398,Región de Coquimbo
2023-01-06,209,3.0,-24.226,-67.52,Salta
2023-01-06,121,2.6,-21.477,-68.857,Región de Antofagasta
2023-01-06,199,2.5,-20.894,-68.086,Potosí
2023-01-07,22,3.4,-32.924,-73.145,
2023-01-07,233,2.7,-21.235,-67.855,Potosí
2023-01-07,40,2.8,-26.614,-71.054,
2023-01-07,94,2.7,-19.828,-69.273,Región de Tarapacá
2023-01-07,112,3.3,-20.467,-68.8,Región de Tarapacá
2023-01-07,24,2.8,-21.417,-70.084,
2023-01-07,97,2.6,-21.247,-69.044,Región de Tarapacá
2023-01-07,68,2.6,-20.426,-70.1,Región de Tarapacá
2023-01-07,53,2.7,-37.889,-74.976,
2023-01-07,110,2.5,-21.962,-68.664,Región de Antofagasta
2023-01-07,83,2.6,-22.692,-69.093,Región de Antofagasta
2023-01-07,54,2.7,-29.701,-71.352,
2023-01-07,105,2.7,-21.743,-68.499,Región de Antofagasta
2023-01-07,107,2.5,-20.875,-69.119,Región de Tarapacá
2023-01-07,122,3.2,-34.703,-70.688,Región del Libertador General Bernardo O'Higgins
2023-01-07,42,3.8,-52.562,-71.809,Región de Magallanes y de la Antártica Chilena
2023-01-07,64,2.8,-29.809,-71.273,Región de Coquimbo
2023-01-07,109,2.7,-21.237,-68.65,Región de Antofagasta
2023-01-07,34,3.7,-34.36,-72.381,
2023-01-07,124,4.8,-31.988,-69.747,San Juan
2023-01-07,38,2.6,-34.349,-72.398,
2023-01-07,150,2.5,-22.876,-68.59,Región de Antofagasta
2023-01-07,105,2.7,-20.741,-68.911,Región de Tarapacá
2023-01-07,22,4.2,-34.346,-72.437,
2023-01-07,38,3.1,-34.341,-72.35,
2023-01-07,32,3.5,-34.314,-72.421,
2023-01-07,124,2.6,-21.955,-68.596,Región de Antofagasta
2023-01-07,138,2.6,-31.818,-70.16,San Juan
2023-01-08,39,2.6,-47.041,-73.96,Región Aysén del General Carlos Ibáñez del Campo
2023-01-08,30,3.1,-32.726,-71.834,
2023-01-08,129,4.3,-21.083,-68.638,Región de Tarapacá
2023-01-08,132,3.0,-21.921,-68.421,Región de Antofagasta
2023-01-08,59,4.2,-33.043,-71.346,Región de Valparaíso
2023-01-08,120,2.7,-22.175,-68.729,Región de Antofagasta
2023-01-08,141,2.8,-21.569,-68.52,Región de Antofagasta
2023-01-08,29,3.1,-26.574,-70.816,
2023-01-08,54,3.5,-24.136,-70.104,Región de Antofagasta
2023-01-08,242,2.8,-23.203,-68.148,Región de Antofagasta
2023-01-08,245,4.0,-23.471,-67.098,Jujuy
2023-01-08,248,3.1,-24.281,-67.938,Salta
2023-01-08,217,3.2,-24.007,-67.432,Región de Antofagasta
2023-01-08,52,3.7,-29.271,-71.239,Región de Coquimbo
2023-01-08,55,3.2,-30.254,-71.337,Región de Coquimbo
2023-01-08,111,2.8,-21.155,-69.006,Región de Tarapacá
2023-01-08,104,2.6,-20.458,-69.13,Región de Tarapacá
2023-01-08,142,3.4,-17.792,-69.53,Región de Arica y Parinacota
2023-01-08,97,2.7,-20.789,-69.105,Región de Tarapacá
2023-01-08,115,2.5,-20.475,-68.865,Región de Tarapacá
2023-01-08,112,2.6,-18.987,-69.436,Región de Arica y Parinacota
2023-01-09,116,3.1,-21.878,-68.474,Región de Antofagasta
2023-01-09,125,3.3,-18.03,-69.476,Región de Arica y Parinacota
2023-01-09,112,3.2,-22.141,-68.897,Región de Antofagasta
2023-01-09,66,2.9,-30.141,-71.279,Región de Coquimbo
2023-01-09,109,3.0,-23.486,-68.961,Región de Antofagasta
2023-01-09,20,2.5,-32.753,-71.773,
2023-01-09,118,2.9,-21.74,-68.617,Región de Antofagasta
2023-01-09,24,3.2,-32.26,-71.757,
2023-01-09,200,4.1,-22.402,-67.867,Potosí
2023-01-09,264,3.3,-23.229,-67.558,Región de Antofagasta
2023-01-09,106,2.8,-20.408,-69.053,Región de Tarapacá
2023-01-09,42,2.5,-33.149,-71.51,Región de Valparaíso
2023-01-09,122,3.0,-18.074,-69.785,Región de Arica y Parinacota
2023-01-09,260,3.5,-23.845,-67.255,Salta
2023-01-09,119,3.9,-20.035,-69.437,Región de Tarapacá
2023-01-09,10,4.3,-28.88,-72.773,
2023-01-09,116,3.3,-22.118,-68.704,Región de Antofagasta
2023-01-09,18,3.6,-39.401,-75.159,
2023-01-09,114,2.6,-28.032,-69.16,La Rioja
2023-01-09,24,2.8,-26.235,-70.902,
2023-01-09,28,2.7,-36.683,-73.021,
2023-01-09,42,2.5,-30.549,-71.398,Región de Coquimbo
2023-01-09,227,3.7,-23.983,-67.499,Región de Antofagasta
2023-01-09,122,2.7,-31.794,-70.549,Región de Coquimbo
2023-01-10,114,3.4,-21.421,-68.523,Región de Antofagasta
2023-01-10,71,2.9,-34.131,-71.192,Región Metropolitana de Santiago
2023-01-10,6,3.0,-37.967,-75.109,
2023-01-10,107,3.0,-20.501,-69.14,Región de Tarapacá
2023-01-10,101,2.8,-20.663,-68.985,Región de Tarapacá
2023-01-10,39,3.6,-23.564,-70.349,Región de Antofagasta
2023-01-10,135,2.7,-21.257,-68.402,Región de Antofagasta
2023-01-10,132,4.3,-21.746,-68.491,Región de Antofagasta
2023-01-10,108,2.7,-22.476,-68.796,Región de Antofagasta
2023-01-10,81,2.9,-22.655,-69.313,Región de Antofagasta
2023-01-10,117,2.5,-21.824,-68.583,Región de Antofagasta
2023-01-10,40,2.9,-31.991,-71.604,
2023-01-10,37,3.1,-31.983,-71.618,
2023-01-10,122,2.7,-21.76,-68.507,Región de Antofagasta
2023-01-11,10,3.6,-38.169,-75.229,
2023-01-11,54,4.0,-25.614,-70.814,
2023-01-11,100,2.6,-21.175,-69.035,Región de Tarapacá
2023-01-11,82,2.9,-31.576,-70.762,Región de Coquimbo
2023-01-11,32,2.6,-31.641,-71.568,
2023-01-11,127,3.3,-21.504,-68.555,Región de Antofagasta
2023-01-11,97,2.6,-20.128,-69.2,Región de Tarapacá
2023-01-11,130,3.8,-21.517,-68.478,Región de Antofagasta
2023-01-11,86,2.8,-22.476,-69.165,Región de Antofagasta
2023-01-11,77,2.6,-31.933,-71.096,Región de Coquimbo
2023-01-11,95,3.0,-28.494,-70.027,Región de Atacama
2023-01-11,65,2.6,-23.256,-69.714,Región de Antofagasta
2023-01-11,108,2.6,-23.005,-68.942,Región de Antofagasta
2023-01-11,96,2.8,-19.916,-69.176,Región de Tarapacá
2023-01-11,48,3.0,-35.727,-72.225,Región del Maule
2023-01-11,33,2.6,-28.912,-71.437,Región de Atacama
2023-01-11,176,3.1,-21.221,-68.539,Región de Antofagasta
2023-01-11,106,2.6,-22.455,-68.875,Región de Antofagasta
2023-01-12,59,3.1,-31.256,-71.442,Región de Coquimbo
2023-01-12,55,3.1,-29.778,-71.468,
2023-01-12,27,2.8,-34.064,-72.076,
2023-01-12,81,3.1,-25.31,-69.737,Región de Antofagasta
2023-01-12,109,4.1,-22.249,-68.844,Región de Antofagasta
2023-01-12,50,4.5,-30.638,-71.229,Región de Coquimbo
2023-01-12,124,4.5,-18.434,-69.315,Región de Arica y Parinacota
2023-01-12,17,2.9,-21.532,-69.704,Región de Antofagasta
2023-01-12,54,3.6,-29.003,-71.246,Región de Atacama
2023-01-12,43,3.0,-28.575,-71.111,Región de Atacama
2023-01-12,38,2.5,-30.622,-71.229,Región de Coquimbo
2023-01-12,54,5.6,-30.637,-71.311,Región de Coquimbo
2023-01-12,107,2.7,-23.481,-68.759,Región de Antofagasta
2023-01-12,126,2.8,-17.926,-69.758,Región de Arica y Parinacota
2023-01-13,118,2.7,-19.343,-68.943,Región de Tarapacá
2023-01-13,106,2.9,-22.262,-68.688,Región de Antofagasta
2023-01-13,113,2.8,-21.68,-68.519,Región de Antofagasta
2023-01-13,111,4.1,-32.839,-70.192,Región de Valparaíso
2023-01-13,120,2.6,-22.344,-68.858,Región de Antofagasta
2023-01-13,49,3.4,-31.246,-71.538,Región de Coquimbo
2023-01-13,39,4.2,-20.725,-70.351,
2023-01-13,126,2.7,-18.0,-69.782,Tacna
2023-01-13,272,3.0,-23.867,-67.335,Región de Antofagasta
2023-01-13,97,2.8,-22.396,-69.121,Región de Antofagasta
2023-01-13,125,2.9,-21.15,-68.8,Región de Tarapacá
2023-01-13,113,3.1,-21.959,-68.601,Región de Antofagasta
2023-01-13,142,3.6,-21.411,-68.448,Región de Antofagasta
2023-01-13,44,2.8,-30.637,-71.235,Región de Coquimbo
2023-01-13,259,4.0,-23.001,-67.119,Región de Antofagasta
2023-01-13,50,2.7,-30.63,-71.283,Región de Coquimbo
2023-01-13,25,2.8,-38.328,-75.107,
2023-01-13,76,2.7,-34.69,-71.061,Región del Libertador General Bernardo O'Higgins
2023-01-13,114,2.8,-21.201,-68.868,Región de Tarapacá
2023-01-14,250,2.8,-24.009,-67.499,Región de Antofagasta
2023-01-14,110,2.5,-21.129,-68.993,Región de Tarapacá
2023-01-14,135,2.8,-21.444,-68.536,Región de Antofagasta
2023-01-14,142,3.4,-21.373,-68.5,Región de Antofagasta
2023-01-14,104,2.8,-19.638,-69.278,Región de Tarapacá
2023-01-14,73,4.2,-30.981,-71.61,Región de Coquimbo
2023-01-14,106,3.2,-21.234,-68.861,Región de Tarapacá
2023-01-14,203,2.9,-22.294,-67.828,Potosí
2023-01-14,75,2.7,-31.532,-71.519,Región de Coquimbo
2023-01-14,53,2.8,-30.618,-71.276,Región de Coquimbo
2023-01-14,207,3.3,-22.529,-67.874,Región de Antofagasta
2023-01-14,242,3.1,-24.083,-67.69,Región de Antofagasta
2023-01-14,25,2.9,-32.721,-71.793,
2023-01-14,33,3.2,-32.692,-71.803,
2023-01-14,124,2.6,-21.455,-68.441,Región de Antofagasta
2023-01-14,116,2.6,-22.182,-68.683,Región de Antofagasta
2023-01-14,122,2.7,-21.792,-68.471,Región de Antofagasta
2023-01-14,35,3.0,-31.159,-71.17,Región de Coquimbo
2023-01-14,76,3.6,-21.52,-69.858,Región de Antofagasta
2023-01-14,224,2.6,-24.067,-67.479,Región de Antofagasta
2023-01-14,33,3.3,-32.903,-71.709,
2023-01-14,54,2.9,-28.955,-71.602,
2023-01-14,51,2.6,-18.751,-70.096,Región de Arica y Parinacota
2023-01-14,112,2.6,-21.818,-68.68,Región de Antofagasta
2023-01-15,21,3.5,-36.789,-73.483,
2023-01-15,113,2.7,-19.55,-69.051,Región de Tarapacá
2023-01-15,24,3.9,-36.328,-73.064,
2023-01-15,37,3.8,-30.739,-71.468,Región de Coquimbo
2023-01-15,101,3.2,-36.121,-71.385,Región del Maule
2023-01-15,133,2.5,-21.5,-68.13,Potosí
2023-01-15,38,2.5,-35.012,-72.14,Región del Maule
2023-01-15,47,3.0,-31.288,-72.11,
2023-01-15,124,2.7,-21.641,-68.396,Región de Antofagasta
2023-01-15,48,3.4,-30.59,-71.53,Región de Coquimbo
2023-01-15,108,2.9,-20.941,-69.136,Región de Tarapacá
2023-01-15,45,3.2,-20.774,-70.012,Región de Tarapacá
2023-01-15,131,2.7,-21.178,-68.53,Región de Antofagasta
2023-01-15,111,2.8,-20.457,-68.984,Región de Tarapacá
2023-01-15,146,3.0,-21.764,-68.581,Región de Antofagasta
2023-01-16,22,2.7,-33.933,-73.215,
2023-01-16,17,3.1,-34.445,-73.658,
2023-01-16,110,2.8,-21.126,-69.073,Región de Tarapacá
2023-01-16,106,3.0,-24.191,-69.212,Región de Antofagasta
2023-01-16,42,2.6,-33.983,-72.143,
2023-01-16,10,2.8,-28.765,-72.859,
2023-01-16,202,4.9,-24.417,-67.521,Salta
2023-01-16,32,3.7,-18.609,-71.006,
2023-01-16,24,3.0,-24.602,-70.734,
2023-01-16,27,2.9,-18.629,-71.077,
2023-01-16,79,3.2,-30.314,-71.285,Región de Coquimbo
2023-01-16,106,2.8,-21.017,-68.939,Región de Tarapacá
2023-01-16,46,2.5,-30.597,-71.267,Región de Coquimbo
2023-01-16,34,3.0,-32.604,-71.716,
2023-01-16,107,4.9,-21.726,-68.676,Región de Antofagasta
2023-01-16,14,3.2,-32.645,-71.682,
2023-01-16,35,4.3,-32.608,-71.75,
2023-01-16,16,2.9,-38.199,-74.765,
2023-01-16,67,2.6,-32.088,-71.255,Región de Coquimbo
2023-01-16,18,2.9,-21.937,-70.317,
2023-01-16,207,2.9,-22.179,-67.478,Potosí
2023-01-16,40,3.1,-21.327,-70.265,
2023-01-17,267,3.5,-22.997,-67.125,Región de Antofagasta
2023-01-17,113,3.4,-25.458,-69.312,Región de Antofagasta
2023-01-17,106,3.3,-21.281,-68.646,Región de Antofagasta
2023-01-17,122,3.7,-25.766,-69.088,Región de Antofagasta
2023-01-17,59,4.6,-24.639,-70.044,Región de Antofagasta
2023-01-17,79,3.5,-19.025,-69.903,Región de Arica y Parinacota
2023-01-17,48,2.9,-21.375,-69.818,Región de Tarapacá
2023-01-17,108,3.0,-20.876,-69.081,Región de Tarapacá
2023-01-17,113,2.8,-21.073,-68.932,Región de Tarapacá
2023-01-17,65,3.2,-36.152,-72.616,Región de Ñuble
2023-01-17,35,2.7,-33.063,-72.082,
2023-01-17,127,3.0,-21.161,-68.57,Región de Antofagasta
2023-01-17,30,4.6,-38.226,-74.322,
2023-01-17,56,2.7,-33.852,-71.169,Región Metropolitana de Santiago
2023-01-17,108,3.7,-20.321,-69.018,Región de Tarapacá
2023-01-17,15,3.0,-38.737,-73.633,
2023-01-17,36,2.9,-36.566,-72.503,Región de Ñuble
2023-01-17,137,3.0,-21.843,-68.596,Región de Antofagasta
2023-01-17,286,3.3,-24.097,-68.043,Región de Antofagasta
2023-01-17,101,2.6,-20.918,-68.856,Región de Tarapacá
2023-01-17,118,2.8,-22.512,-68.723,Región de Antofagasta
2023-01-17,124,3.4,-21.566,-68.378,Región de Antofagasta
2023-01-17,114,3.3,-20.281,-69.242,Región de Tarapacá
2023-01-17,89,3.1,-21.732,-70.064,Región de Antofagasta
2023-01-17,142,3.4,-17.791,-69.76,Región de Arica y Parinacota
2023-01-18,118,2.5,-22.392,-68.765,Región de Antofagasta
2023-01-18,103,3.4,-18.826,-69.459,Región de Arica y Parinacota
2023-01-18,119,3.3,-28.604,-69.701,Región de Atacama
2023-01-18,112,3.0,-21.095,-68.922,Región de Tarapacá
2023-01-18,181,3.6,-21.159,-68.0,Potosí
2023-01-18,116,2.8,-22.13,-68.655,Región de Antofagasta
2023-01-18,35,3.4,-37.166,-74.247,
2023-01-18,38,2.6,-33.955,-71.797,Región del Libertador General Bernardo O'Higgins
2023-01-18,37,4.3,-30.487,-71.864,
2023-01-18,96,3.5,-19.831,-69.196,Región de Tarapacá
2023-01-18,22,3.3,-18.653,-70.756,
2023-01-19,51,2.7,-29.898,-71.378,
2023-01-19,80,2.5,-24.672,-69.512,Región de Antofagasta
2023-01-19,106,3.2,-27.915,-70.151,Región de Atacama
2023-01-19,114,2.7,-22.408,-68.478,Región de Antofagasta
2023-01-19,116,2.7,-21.23,-68.619,Región de Antofagasta
2023-01-19,30,3.5,-21.179,-71.516,
2023-01-19,11,2.6,-33.049,-72.071,
2023-01-19,33,3.0,-36.235,-73.453,
2023-01-19,118,2.8,-21.945,-68.594,Región de Antofagasta
2023-01-19,104,2.8,-35.438,-71.102,Región del Maule
2023-01-19,127,3.0,-21.54,-68.487,Región de Antofagasta
2023-01-19,113,3.9,-20.694,-68.847,Región de Tarapacá
2023-01-19,35,2.7,-28.031,-71.151,Región de Atacama
2023-01-19,51,2.5,-29.486,-71.645,
2023-01-19,90,2.9,-22.609,-69.885,Región de Antofagasta
2023-01-19,113,2.7,-21.584,-68.418,Región de Antofagasta
2023-01-20,112,3.9,-19.912,-68.98,Región de Tarapacá
2023-01-20,33,2.5,-31.125,-71.752,
2023-01-20,568,6.7,-26.756,-63.373,Santiago del Estero
2023-01-20,88,2.5,-22.76,-69.585,Región de Antofagasta
2023-01-20,134,2.7,-22.142,-68.614,Región de Antofagasta
2023-01-20,138,2.9,-21.203,-68.51,Región de Antofagasta
2023-01-20,20,3.2,-29.843,-72.863,
2023-01-20,110,2.8,-24.128,-68.581,Región de Antofagasta
2023-01-20,64,3.2,-21.806,-69.783,Región de Antofagasta
2023-01-20,96,3.9,-27.941,-70.177,Región de Atacama
2023-01-20,96,3.8,-19.011,-69.415,Región de Arica y Parinacota
2023-01-20,63,3.9,-30.896,-71.295,Región de Coquimbo
2023-01-20,32,2.8,-29.894,-71.895,
2023-01-20,108,2.9,-19.073,-69.311,Región de Arica y Parinacota
2023-01-20,26,3.6,-32.125,-71.699,
2023-01-20,40,2.5,-34.726,-71.787,Región del Libertador General Bernardo O'Higgins
2023-01-20,25,3.1,-30.672,-71.582,Región de Coquimbo
2023-01-20,10,3.0,-21.443,-70.716,
2023-01-20,49,3.1,-28.825,-71.548,
2023-01-20,196,3.0,-37.071,-71.452,Región del Biobío
2023-01-20,104,3.7,-20.461,-69.081,Región de Tarapacá
2023-01-21,234,3.8,-24.1,-67.489,Salta
2023-01-21,224,2.7,-22.02,-67.574,Potosí
2023-01-21,158,3.1,-21.256,-68.074,Potosí
2023-01-21,32,2.8,-29.794,-71.672,
2023-01-21,141,2.8,-21.47,-68.365,Región de Antofagasta
2023-01-21,35,3.5,-30.851,-71.691,
2023-01-21,102,2.5,-20.39,-69.067,Región de Tarapacá
2023-01-21,35,2.7,-33.241,-72.177,
2023-01-21,119,2.5,-21.746,-68.661,Región de Antofagasta
2023-01-21,240,3.7,-24.122,-67.753,Región de Antofagasta
2023-01-21,119,2.6,-35.16,-70.998,Región del Maule
2023-01-21,39,3.1,-18.902,-70.666,
2023-01-21,114,2.8,-22.601,-68.748,Región de Antofagasta
2023-01-21,37,2.9,-33.233,-72.112,
2023-01-21,219,2.8,-23.973,-67.633,Región de Antofagasta
2023-01-21,33,2.8,-19.98,-70.154,
2023-01-21,27,2.9,-26.373,-71.132,
2023-01-21,36,3.0,-26.254,-71.261,
2023-01-21,121,4.1,-21.618,-68.407,Región de Antofagasta
2023-01-21,104,3.1,-20.367,-69.044,Región de Tarapacá
2023-01-21,51,2.7,-20.436,-69.38,Región de Tarapacá
2023-01-21,71,3.7,-38.849,-72.558,Región de la Araucanía
2023-01-21,148,3.8,-21.103,-68.517,Región de Antofagasta
2023-01-21,211,3.9,-24.198,-67.385,Salta
2023-01-21,112,2.9,-20.851,-69.179,Región de Tarapacá
2023-01-21,52,2.5,-30.761,-71.256,Región de Coquimbo
2023-01-21,67,3.1,-30.905,-71.793,
2023-01-21,30,2.5,-19.909,-70.275,
2023-01-21,30,4.3,-18.288,-70.804,
2023-01-21,18,3.4,-18.311,-71.474,
2023-01-21,41,2.5,-21.289,-70.314,
2023-01-21,27,3.3,-23.904,-70.607,
2023-01-21,30,3.2,-34.066,-72.327,
2023-01-22,134,2.7,-22.44,-68.746,Región de Antofagasta
2023-01-22,86,2.8,-29.362,-70.599,Región de Coquimbo
2023-01-22,251,3.3,-23.973,-67.371,Región de Antofagasta
2023-01-22,83,2.7,-18.429,-69.843,Región de Arica y Parinacota
2023-01-22,250,2.8,-23.869,-67.445,Región de Antofagasta
2023-01-22,121,3.2,-18.239,-69.836,Región de Arica y Parinacota
2023-01-22,32,3.3,-33.744,-72.926,
2023-01-22,110,2.5,-21.132,-68.955,Región de Tarapacá
2023-01-22,50,2.7,-27.91,-71.044,Región de Atacama
2023-01-22,290,2.6,-23.697,-67.838,Región de Antofagasta
2023-01-22,117,3.4,-21.076,-68.959,Región de Tarapacá
2023-01-22,31,2.6,-30.7,-71.743,
2023-01-22,270,3.3,-22.842,-67.379,Potosí
2023-01-22,26,3.1,-32.974,-72.586,
2023-01-22,92,3.1,-18.912,-69.435,Región de Arica y Parinacota
2023-01-22,21,2.8,-27.728,-71.123,
2023-01-22,134,2.6,-21.411,-68.476,Región de Antofagasta
2023-01-22,114,2.8,-21.155,-68.783,Región de Tarapacá
2023-01-22,37,2.7,-31.438,-71.699,
2023-01-22,111,2.5,-20.47,-69.026,Región de Tarapacá
2023-01-22,110,2.7,-18.411,-69.318,Región de Arica y Parinacota
2023-01-23,120,3.0,-21.568,-68.441,Región de Antofagasta
2023-01-23,40,4.3,-30.616,-71.708,Región de Coquimbo
2023-01-23,28,2.7,-26.375,-71.143,
2023-01-23,103,2.7,-20.421,-69.184,Región de Tarapacá
2023-01-23,66,3.1,-30.514,-71.331,Región de Coquimbo
2023-01-23,34,2.5,-30.666,-71.738,
2023-01-23,48,3.3,-30.729,-71.422,Región de Coquimbo
2023-01-23,89,2.5,-19.782,-69.357,Región de Tarapacá
2023-01-23,38,2.8,-30.671,-71.705,Región de Coquimbo
2023-01-23,63,3.1,-24.608,-69.583,Región de Antofagasta
2023-01-23,33,2.5,-30.63,-71.683,Región de Coquimbo
2023-01-23,211,2.7,-24.128,-67.431,Salta
2023-01-23,28,2.6,-30.658,-71.707,Región de Coquimbo
2023-01-23,31,2.5,-30.82,-71.6,Región de Coquimbo
2023-01-23,109,2.9,-21.049,-68.95,Región de Tarapacá
2023-01-23,106,2.6,-22.158,-68.966,Región de Antofagasta
2023-01-23,181,3.0,-24.177,-67.066,Salta
2023-01-23,106,2.6,-20.746,-68.911,Región de Tarapacá
2023-01-23,64,2.8,-30.972,-71.279,Región de Coquimbo
